"State","Latitude","Longitude","Elevation_in_Meters","Species","Phenophase_Status","AGDD","Tmax","Tmin","year","month","day","date","doy"
"DC",38.88535,-77.03863,0,"yedoensis",0,496.6,8.9,-3.9,1949,3,20,1949-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,505.2,19.4,-2.2,1949,3,21,1949-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,520.2,21.7,8.3,1949,3,22,1949-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,537.7,22.2,12.8,1949,3,23,1949-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,550.2,20,5,1949,3,24,1949-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,561.9,15.6,7.8,1949,3,25,1949-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,577.45,18.3,12.8,1949,3,26,1949-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,599.4,28.3,15.6,1949,3,27,1949-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,620.5,28.3,13.9,1949,3,28,1949-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",1,636.05,24.4,6.7,1949,3,29,1949-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,655.25,27.8,10.6,1949,3,30,1949-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,673.3,26.7,9.4,1949,3,31,1949-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,680.2,9.4,4.4,1949,4,1,1949-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,688.55,15,1.7,1949,4,2,1949-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,699.1,16.7,4.4,1949,4,3,1949-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,709.95,16.1,5.6,1949,4,4,1949-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,718.3,16.1,0.6,1949,4,5,1949-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,728.9,15.6,5.6,1949,4,6,1949-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,738.9,15.6,4.4,1949,4,7,1949-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,749.15,16.1,4.4,1949,4,8,1949-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,758.9,15.6,3.9,1949,4,9,1949-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,769.15,17.2,3.3,1949,4,10,1949-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,780.8,17.2,6.1,1949,4,11,1949-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,793.85,22.2,3.9,1949,4,12,1949-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,809.95,21.1,11.1,1949,4,13,1949-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,827.2,23.9,10.6,1949,4,14,1949-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,846.9,30,9.4,1949,4,15,1949-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,864.4,29.4,5.6,1949,4,16,1949-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,871.9,15,0,1949,4,17,1949-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,883.85,16.7,7.2,1949,4,18,1949-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,894.1,17.2,3.3,1949,4,19,1949-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,906,19.4,4.4,1949,4,20,1949-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,922.65,26.1,7.2,1949,4,21,1949-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,940.7,25,11.1,1949,4,22,1949-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,957.95,23.9,10.6,1949,4,23,1949-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,974.05,23.3,8.9,1949,4,24,1949-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,985.4,18.3,4.4,1949,4,25,1949-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,1003.45,29.4,6.7,1949,4,26,1949-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,1025.65,29.4,15,1949,4,27,1949-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,1041.8,21.7,10.6,1949,4,28,1949-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,1051.8,20,0,1949,4,29,1949-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,1064.85,22.8,3.3,1949,4,30,1949-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,423.05,12.2,3.3,1950,3,1,1950-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,424.7,8.9,-5.6,1950,3,2,1950-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,424.7,1.1,-10,1950,3,3,1950-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,424.7,6.1,-7.8,1950,3,4,1950-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,429.95,17.2,-6.7,1950,3,5,1950-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,437.75,16.7,-1.1,1950,3,6,1950-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,441.9,12.2,-3.9,1950,3,7,1950-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,449.65,13.3,2.2,1950,3,8,1950-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,454.65,13.3,-3.3,1950,3,9,1950-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,475.75,28.3,13.9,1950,3,10,1950-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,477.4,7.2,-3.9,1950,3,11,1950-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,486.85,17.2,1.7,1950,3,12,1950-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,497.4,16.7,4.4,1950,3,13,1950-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,500.45,7.8,-1.7,1950,3,14,1950-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,507.1,16.1,-2.8,1950,3,15,1950-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,512.95,15.6,-3.9,1950,3,16,1950-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,514.6,8.3,-5,1950,3,17,1950-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,518.2,7.2,0,1950,3,18,1950-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,519.3,7.8,-5.6,1950,3,19,1950-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,521.2,9.4,-5.6,1950,3,20,1950-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,528.7,11.1,3.9,1950,3,21,1950-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,536.2,11.1,3.9,1950,3,22,1950-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,540.65,7.8,1.1,1950,3,23,1950-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,552,18.3,4.4,1950,3,24,1950-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,562,18.3,1.7,1950,3,25,1950-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,568.4,11.7,1.1,1950,3,26,1950-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,584.8,26.7,6.1,1950,3,27,1950-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,605.9,26.1,16.1,1950,3,28,1950-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,622,25,7.2,1950,3,29,1950-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,625.3,9.4,-2.8,1950,3,30,1950-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,633.9,11.1,6.1,1950,3,31,1950-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,642.5,13.3,3.9,1950,4,1,1950-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,655.85,17.8,8.9,1950,4,2,1950-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,674.75,26.7,11.1,1950,4,3,1950-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,696.7,28.3,15.6,1950,4,4,1950-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,713.65,26.7,7.2,1950,4,5,1950-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,720.6,12.8,1.1,1950,4,6,1950-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,724.75,12.2,-3.9,1950,4,7,1950-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,732.55,17.8,-2.2,1950,4,8,1950-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",1,739.2,15,-1.7,1950,4,9,1950-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,746.15,11.7,2.2,1950,4,10,1950-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,759.2,23.9,2.2,1950,4,11,1950-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,771.7,20,5,1950,4,12,1950-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,778.9,14.4,0,1950,4,13,1950-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,780.8,9.4,-5.6,1950,4,14,1950-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,784.4,9.4,-2.2,1950,4,15,1950-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,791.35,16.7,-2.8,1950,4,16,1950-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,803.55,24.4,0,1950,4,17,1950-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,821.6,25,11.1,1950,4,18,1950-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,841.05,28.3,10.6,1950,4,19,1950-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,857.15,25,7.2,1950,4,20,1950-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,867.7,15,6.1,1950,4,21,1950-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,877.95,19.4,1.1,1950,4,22,1950-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,889.9,18.9,5,1950,4,23,1950-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,904.6,20,9.4,1950,4,24,1950-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,914.85,16.1,4.4,1950,4,25,1950-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,930.7,23.9,7.8,1950,4,26,1950-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,946.25,26.1,5,1950,4,27,1950-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,964.6,25,11.7,1950,4,28,1950-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,982.65,24.4,11.7,1950,4,29,1950-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,993.5,13.9,7.8,1950,4,30,1950-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,288.4,8.9,2.8,1951,3,1,1951-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,297.3,17.8,0,1951,3,2,1951-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,307.3,17.2,2.8,1951,3,3,1951-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,314.25,8.9,5,1951,3,4,1951-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,323.15,15.6,2.2,1951,3,5,1951-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,330.95,16.7,-1.1,1951,3,6,1951-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,344.6,21.7,5.6,1951,3,7,1951-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,355.75,20.6,1.7,1951,3,8,1951-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,364.1,15,1.7,1951,3,9,1951-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,365.2,6.1,-3.9,1951,3,10,1951-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,366.3,8.3,-6.1,1951,3,11,1951-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,371,12.2,-2.8,1951,3,12,1951-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,378.2,12.2,2.2,1951,3,13,1951-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,382.1,8.9,-1.1,1951,3,14,1951-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,398.2,20,12.2,1951,3,15,1951-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,403.75,9.4,1.7,1951,3,16,1951-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,428.75,31.7,18.3,1951,3,17,1951-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,433.2,12.2,-3.3,1951,3,18,1951-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,437.9,10,-0.6,1951,3,19,1951-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,442.35,10,-1.1,1951,3,20,1951-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,450.7,16.7,0,1951,3,21,1951-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,455.7,13.9,-3.9,1951,3,22,1951-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,466,21.7,-1.1,1951,3,23,1951-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,479.35,21.7,5,1951,3,24,1951-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,484.9,11.1,0,1951,3,25,1951-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,489.35,10.6,-1.7,1951,3,26,1951-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,495.2,16.1,-4.4,1951,3,27,1951-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,506.05,16.1,5.6,1951,3,28,1951-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,521.9,21.1,10.6,1951,3,29,1951-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,538.55,20,13.3,1951,3,30,1951-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,549.65,18.9,3.3,1951,3,31,1951-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,562.95,22.2,4.4,1951,4,1,1951-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,575.7,21.1,4.4,1951,4,2,1951-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,582.35,10,3.3,1951,4,3,1951-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,590.15,12.8,2.8,1951,4,4,1951-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,599.3,14.4,3.9,1951,4,5,1951-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",1,610.4,19.4,2.8,1951,4,6,1951-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,622.65,22.8,1.7,1951,4,7,1951-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,636.3,21.7,5.6,1951,4,8,1951-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,647.95,18.3,5,1951,4,9,1951-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,659.05,15,7.2,1951,4,10,1951-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,671.3,20.6,3.9,1951,4,11,1951-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,685.75,20,8.9,1951,4,12,1951-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,696.05,17.8,2.8,1951,4,13,1951-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,709.1,17.2,8.9,1951,4,14,1951-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,726.9,26.7,8.9,1951,4,15,1951-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,739.1,20,4.4,1951,4,16,1951-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,746.05,11.1,2.8,1951,4,17,1951-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,753.85,15.6,0,1951,4,18,1951-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,767.45,20,7.2,1951,4,19,1951-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,778.55,18.9,3.3,1951,4,20,1951-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,790.8,22.8,1.7,1951,4,21,1951-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,806.35,22.2,8.9,1951,4,22,1951-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,819.15,17.8,7.8,1951,4,23,1951-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,830.85,21.7,1.7,1951,4,24,1951-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,848.1,27.8,6.7,1951,4,25,1951-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,866.15,28.9,7.2,1951,4,26,1951-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,880.3,21.1,7.2,1951,4,27,1951-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,895.3,21.1,8.9,1951,4,28,1951-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,916.95,31.1,12.2,1951,4,29,1951-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,934.75,26.7,8.9,1951,4,30,1951-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,318.15,11.7,-1.1,1952,3,1,1952-03-01,61
"DC",38.88535,-77.03863,0,"yedoensis",0,319.5,4.4,-1.7,1952,3,2,1952-03-02,62
"DC",38.88535,-77.03863,0,"yedoensis",0,322.25,4.4,1.1,1952,3,3,1952-03-03,63
"DC",38.88535,-77.03863,0,"yedoensis",0,324.45,3.3,1.1,1952,3,4,1952-03-04,64
"DC",38.88535,-77.03863,0,"yedoensis",0,329.45,6.7,3.3,1952,3,5,1952-03-05,65
"DC",38.88535,-77.03863,0,"yedoensis",0,332.5,6.7,-0.6,1952,3,6,1952-03-06,66
"DC",38.88535,-77.03863,0,"yedoensis",0,334.2,5.6,-2.2,1952,3,7,1952-03-07,67
"DC",38.88535,-77.03863,0,"yedoensis",0,335.85,3.3,0,1952,3,8,1952-03-08,68
"DC",38.88535,-77.03863,0,"yedoensis",0,335.85,4.4,-4.4,1952,3,9,1952-03-09,69
"DC",38.88535,-77.03863,0,"yedoensis",0,342.25,12.8,0,1952,3,10,1952-03-10,70
"DC",38.88535,-77.03863,0,"yedoensis",0,357.8,21.1,10,1952,3,11,1952-03-11,71
"DC",38.88535,-77.03863,0,"yedoensis",0,368.35,16.7,4.4,1952,3,12,1952-03-12,72
"DC",38.88535,-77.03863,0,"yedoensis",0,379.45,17.2,5,1952,3,13,1952-03-13,73
"DC",38.88535,-77.03863,0,"yedoensis",0,387.75,12.2,4.4,1952,3,14,1952-03-14,74
"DC",38.88535,-77.03863,0,"yedoensis",0,391.65,8.9,-1.1,1952,3,15,1952-03-15,75
"DC",38.88535,-77.03863,0,"yedoensis",0,392.45,7.2,-5.6,1952,3,16,1952-03-16,76
"DC",38.88535,-77.03863,0,"yedoensis",0,397.45,10,0,1952,3,17,1952-03-17,77
"DC",38.88535,-77.03863,0,"yedoensis",0,401.6,11.1,-2.8,1952,3,18,1952-03-18,78
"DC",38.88535,-77.03863,0,"yedoensis",0,409.65,12.8,3.3,1952,3,19,1952-03-19,79
"DC",38.88535,-77.03863,0,"yedoensis",0,422.7,23.9,2.2,1952,3,20,1952-03-20,80
"DC",38.88535,-77.03863,0,"yedoensis",0,441.6,31.1,6.7,1952,3,21,1952-03-21,81
"DC",38.88535,-77.03863,0,"yedoensis",0,463.25,31.1,12.2,1952,3,22,1952-03-22,82
"DC",38.88535,-77.03863,0,"yedoensis",0,473.25,13.9,6.1,1952,3,23,1952-03-23,83
"DC",38.88535,-77.03863,0,"yedoensis",0,481.85,11.1,6.1,1952,3,24,1952-03-24,84
"DC",38.88535,-77.03863,0,"yedoensis",0,489.35,13.9,1.1,1952,3,25,1952-03-25,85
"DC",38.88535,-77.03863,0,"yedoensis",0,500.15,18.3,3.3,1952,3,26,1952-03-26,86
"DC",38.88535,-77.03863,0,"yedoensis",0,509.9,16.7,2.8,1952,3,27,1952-03-27,87
"DC",38.88535,-77.03863,0,"yedoensis",0,517.7,13.9,1.7,1952,3,28,1952-03-28,88
"DC",38.88535,-77.03863,0,"yedoensis",0,526.05,12.8,3.9,1952,3,29,1952-03-29,89
"DC",38.88535,-77.03863,0,"yedoensis",0,533.85,15,0.6,1952,3,30,1952-03-30,90
"DC",38.88535,-77.03863,0,"yedoensis",0,546.35,20.6,4.4,1952,3,31,1952-03-31,91
"DC",38.88535,-77.03863,0,"yedoensis",0,563.85,23.9,11.1,1952,4,1,1952-04-01,92
"DC",38.88535,-77.03863,0,"yedoensis",0,578.55,23.3,6.1,1952,4,2,1952-04-02,93
"DC",38.88535,-77.03863,0,"yedoensis",0,593.55,21.1,8.9,1952,4,3,1952-04-03,94
"DC",38.88535,-77.03863,0,"yedoensis",0,606.65,20.6,5.6,1952,4,4,1952-04-04,95
"DC",38.88535,-77.03863,0,"yedoensis",0,623.6,22.8,11.1,1952,4,5,1952-04-05,96
"DC",38.88535,-77.03863,0,"yedoensis",0,633.6,12.8,7.2,1952,4,6,1952-04-06,97
"DC",38.88535,-77.03863,0,"yedoensis",0,641.65,12.8,3.3,1952,4,7,1952-04-07,98
"DC",38.88535,-77.03863,0,"yedoensis",0,649.15,11.7,3.3,1952,4,8,1952-04-08,99
"DC",38.88535,-77.03863,0,"yedoensis",1,658.35,16.7,1.7,1952,4,9,1952-04-09,100
"DC",38.88535,-77.03863,0,"yedoensis",0,669.45,18.9,3.3,1952,4,10,1952-04-10,101
"DC",38.88535,-77.03863,0,"yedoensis",0,684.15,18.3,11.1,1952,4,11,1952-04-11,102
"DC",38.88535,-77.03863,0,"yedoensis",0,696.95,18.9,6.7,1952,4,12,1952-04-12,103
"DC",38.88535,-77.03863,0,"yedoensis",0,709.15,18.3,6.1,1952,4,13,1952-04-13,104
"DC",38.88535,-77.03863,0,"yedoensis",0,722.75,18.3,8.9,1952,4,14,1952-04-14,105
"DC",38.88535,-77.03863,0,"yedoensis",0,733.05,15.6,5,1952,4,15,1952-04-15,106
"DC",38.88535,-77.03863,0,"yedoensis",0,744.15,15,7.2,1952,4,16,1952-04-16,107
"DC",38.88535,-77.03863,0,"yedoensis",0,759.15,25,5,1952,4,17,1952-04-17,108
"DC",38.88535,-77.03863,0,"yedoensis",0,776.95,25,10.6,1952,4,18,1952-04-18,109
"DC",38.88535,-77.03863,0,"yedoensis",0,796.4,27.2,11.7,1952,4,19,1952-04-19,110
"DC",38.88535,-77.03863,0,"yedoensis",0,816.95,30,11.1,1952,4,20,1952-04-20,111
"DC",38.88535,-77.03863,0,"yedoensis",0,838.05,29.4,12.8,1952,4,21,1952-04-21,112
"DC",38.88535,-77.03863,0,"yedoensis",0,861.1,33.3,12.8,1952,4,22,1952-04-22,113
"DC",38.88535,-77.03863,0,"yedoensis",0,885.85,33.9,15.6,1952,4,23,1952-04-23,114
"DC",38.88535,-77.03863,0,"yedoensis",0,908.35,33.9,11.1,1952,4,24,1952-04-24,115
"DC",38.88535,-77.03863,0,"yedoensis",0,919.45,12.2,10,1952,4,25,1952-04-25,116
"DC",38.88535,-77.03863,0,"yedoensis",0,930.55,12.2,10,1952,4,26,1952-04-26,117
"DC",38.88535,-77.03863,0,"yedoensis",0,940.55,12.8,7.2,1952,4,27,1952-04-27,118
"DC",38.88535,-77.03863,0,"yedoensis",0,954.45,15.6,12.2,1952,4,28,1952-04-28,119
"DC",38.88535,-77.03863,0,"yedoensis",0,968.35,17.8,10,1952,4,29,1952-04-29,120
"DC",38.88535,-77.03863,0,"yedoensis",0,986.7,25.6,11.1,1952,4,30,1952-04-30,121
"DC",38.88535,-77.03863,0,"yedoensis",0,380.55,21.1,4.4,1954,3,1,1954-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,386.95,12.2,0.6,1954,3,2,1954-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,394.2,11.7,2.8,1954,3,3,1954-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,397,10,-4.4,1954,3,4,1954-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,397,5,-5,1954,3,5,1954-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,398.4,5.6,-2.8,1954,3,6,1954-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,404.25,15,-3.3,1954,3,7,1954-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,410.05,13.3,-1.7,1954,3,8,1954-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,418.95,20.6,-2.8,1954,3,9,1954-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,432,20,6.1,1954,3,10,1954-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,433.95,3.9,0,1954,3,11,1954-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,437.3,5.6,1.1,1954,3,12,1954-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,442,6.1,3.3,1954,3,13,1954-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,450.65,11.7,5.6,1954,3,14,1954-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,453.4,6.1,-0.6,1954,3,15,1954-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,456.75,8.9,-2.2,1954,3,16,1954-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,463.7,13.3,0.6,1954,3,17,1954-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,470.05,13.3,-0.6,1954,3,18,1954-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,477.85,16.7,-1.1,1954,3,19,1954-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,492.55,18.3,11.1,1954,3,20,1954-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,498.15,10.6,0.6,1954,3,21,1954-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,503.15,12.2,-2.2,1954,3,22,1954-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,514.25,15,7.2,1954,3,23,1954-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,522.3,16.7,-0.6,1954,3,24,1954-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,534.8,17.8,7.2,1954,3,25,1954-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,551.45,21.1,12.2,1954,3,26,1954-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,558.7,10.6,3.9,1954,3,27,1954-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,570.95,20.6,3.9,1954,3,28,1954-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,587.3,24.4,8.3,1954,3,29,1954-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,600.9,16.1,11.1,1954,3,30,1954-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,607.85,12.8,1.1,1954,3,31,1954-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,612.55,8.3,1.1,1954,4,1,1954-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,621.75,17.8,0.6,1954,4,2,1954-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,633.4,17.2,6.1,1954,4,3,1954-04-03,93
