"State","Latitude","Longitude","Elevation_in_Meters","Species","Phenophase_Status","AGDD","Tmax","Tmin","year","month","day","date","doy"
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,4.4,1964,3,5,1964-03-05,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,2.8,1964,3,6,1964-03-06,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,1.7,1964,3,7,1964-03-07,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,3.3,1964,3,8,1964-03-08,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.1,6.7,1964,3,9,1964-03-09,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.1,12.8,1964,3,10,1964-03-10,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,1.1,1964,3,11,1964-03-11,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-1.7,1964,3,12,1964-03-12,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,-0.6,1964,3,13,1964-03-13,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,1.7,1964,3,14,1964-03-14,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,5.6,1964,3,15,1964-03-15,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,1.7,1964,3,16,1964-03-16,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,7.2,1964,3,17,1964-03-17,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,-3.3,1964,3,18,1964-03-18,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,-2.2,1964,3,19,1964-03-19,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,0.6,1964,3,20,1964-03-20,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,0.6,1964,3,21,1964-03-21,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,0.6,1964,3,22,1964-03-22,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,1.1,1964,3,23,1964-03-23,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,-1.1,1964,3,24,1964-03-24,84
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.3,10.6,1964,3,25,1964-03-25,85
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,14.4,1964,3,26,1964-03-26,86
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.2,1.1,1964,3,27,1964-03-27,87
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,3.3,1964,3,28,1964-03-28,88
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,2.2,1964,3,29,1964-03-29,89
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,-2.8,1964,3,30,1964-03-30,90
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5,-5,1964,3,31,1964-03-31,91
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,-3.3,1964,4,1,1964-04-01,92
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,-3.3,1964,4,2,1964-04-02,93
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,3.3,1964,4,3,1964-04-03,94
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,-1.1,1964,4,4,1964-04-04,95
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,-3.3,1964,4,5,1964-04-05,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,3.9,1964,4,6,1964-04-06,97
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,5,1964,4,7,1964-04-07,98
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,9.4,1964,4,8,1964-04-08,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,3.9,1964,4,9,1964-04-09,100
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,-0.6,1964,4,10,1964-04-10,101
"DC",38.88535,-77.03863,0,"yedoensis",1,NA,18.9,4.4,1964,4,11,1964-04-11,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,3.3,1964,4,12,1964-04-12,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,9.4,1964,4,13,1964-04-13,104
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,15,1964,4,14,1964-04-14,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,14.4,1964,4,15,1964-04-15,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,2.8,1964,4,16,1964-04-16,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30.6,11.1,1964,4,17,1964-04-17,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,31.1,12.8,1964,4,18,1964-04-18,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30,13.3,1964,4,19,1964-04-19,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,10,1964,4,20,1964-04-20,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,6.7,1964,4,21,1964-04-21,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,5,1964,4,22,1964-04-22,113
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,8.9,1964,4,23,1964-04-23,114
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,15,1964,4,24,1964-04-24,115
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,5,1964,4,25,1964-04-25,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,2.8,1964,4,26,1964-04-26,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,1.7,1964,4,27,1964-04-27,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,10,1964,4,28,1964-04-28,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,9.4,1964,4,29,1964-04-29,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,6.1,1964,4,30,1964-04-30,121
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,2.2,1965,3,1,1965-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,-2.8,1965,3,2,1965-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,2.2,1965,3,3,1965-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,3.3,1965,3,4,1965-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,0.6,1965,3,5,1965-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5,0.6,1965,3,6,1965-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,0,1965,3,7,1965-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,2.2,1965,3,8,1965-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,2.8,1965,3,9,1965-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,1.7,1965,3,10,1965-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.7,-1.1,1965,3,11,1965-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,-2.8,1965,3,12,1965-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,-5,1965,3,13,1965-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,-3.9,1965,3,14,1965-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,1.7,1965,3,15,1965-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,-1.1,1965,3,16,1965-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,0,1965,3,17,1965-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,0,1965,3,18,1965-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,3.9,1965,3,19,1965-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,-2.8,1965,3,20,1965-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,4.4,-7.2,1965,3,21,1965-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,-5.6,1965,3,22,1965-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,5.6,1965,3,23,1965-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,7.2,1965,3,24,1965-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,2.8,1965,3,25,1965-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,2.2,1965,3,26,1965-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,1.7,1965,3,27,1965-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,-2.8,1965,3,28,1965-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,5.6,1965,3,29,1965-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,4.4,1965,3,30,1965-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-1.7,1965,3,31,1965-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,-3.9,1965,4,1,1965-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,0.6,1965,4,2,1965-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,-0.6,1965,4,3,1965-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,-3.9,1965,4,4,1965-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,-2.8,1965,4,5,1965-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,7.2,1965,4,6,1965-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,5.6,1965,4,7,1965-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.9,7.2,1965,4,8,1965-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,10,1965,4,9,1965-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,5,1965,4,10,1965-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,5,1965,4,11,1965-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.2,11.7,1965,4,12,1965-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.2,10,1965,4,13,1965-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,5,1965,4,14,1965-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",1,NA,15,6.1,1965,4,15,1965-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,10,1965,4,16,1965-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,1.7,1965,4,17,1965-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,7.2,1965,4,18,1965-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,6.1,1965,4,19,1965-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,6.1,1965,4,20,1965-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,3.3,1965,4,21,1965-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25.6,12.2,1965,4,22,1965-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,11.1,1965,4,23,1965-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,6.7,1965,4,24,1965-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,5,1965,4,25,1965-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,5,1965,4,26,1965-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,10.6,1965,4,27,1965-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,10,1965,4,28,1965-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,9.4,1965,4,29,1965-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25.6,8.3,1965,4,30,1965-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,3.3,1966,3,1,1966-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,5.6,1966,3,2,1966-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,1.1,1966,3,3,1966-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,11.7,1966,3,4,1966-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,8.9,1966,3,5,1966-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,1.1,1966,3,6,1966-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,4.4,-2.8,1966,3,7,1966-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,4.4,-4.4,1966,3,8,1966-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-6.7,1966,3,9,1966-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,-2.8,1966,3,10,1966-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,3.9,1966,3,11,1966-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,2.2,1966,3,12,1966-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,5.6,1966,3,13,1966-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,3.9,1966,3,14,1966-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,4.4,1966,3,15,1966-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,-0.6,1966,3,16,1966-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,-2.2,1966,3,17,1966-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,1.7,1966,3,18,1966-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,8.9,1966,3,19,1966-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.2,2.8,1966,3,20,1966-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,0.6,1966,3,21,1966-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.8,6.7,1966,3,22,1966-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.1,10.6,1966,3,23,1966-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,4.4,1966,3,24,1966-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-1.1,1966,3,25,1966-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,-3.9,1966,3,26,1966-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,-2.2,1966,3,27,1966-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,-3.9,1966,3,28,1966-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,-2.2,1966,3,29,1966-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,0.6,1966,3,30,1966-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,0,1966,3,31,1966-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,2.8,1966,4,1,1966-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.2,6.1,1966,4,2,1966-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,-0.6,1966,4,3,1966-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,6.1,1966,4,4,1966-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",1,NA,11.7,2.2,1966,4,5,1966-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,2.8,1966,4,6,1966-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,0.6,1966,4,7,1966-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,4.4,1966,4,8,1966-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,3.9,1966,4,9,1966-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,1.7,1966,4,10,1966-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,1.7,1966,4,11,1966-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,5.6,1966,4,12,1966-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5.6,3.3,1966,4,13,1966-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,1.7,1966,4,14,1966-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,-1.1,1966,4,15,1966-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,6.1,1966,4,16,1966-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,2.2,1966,4,17,1966-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,8.3,1966,4,18,1966-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,8.9,1966,4,19,1966-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,7.8,1966,4,20,1966-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.2,7.8,1966,4,21,1966-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.7,13.3,1966,4,22,1966-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,11.7,1966,4,23,1966-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,28.9,13.3,1966,4,24,1966-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.8,15,1966,4,25,1966-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,6.7,1966,4,26,1966-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,5.6,1966,4,27,1966-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,4.4,1966,4,28,1966-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,5.6,1966,4,29,1966-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,7.8,1966,4,30,1966-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.9,-7.2,1967,3,1,1967-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,-6.1,1967,3,2,1967-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25,5.6,1967,3,3,1967-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,6.1,1967,3,4,1967-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,1.7,1967,3,5,1967-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,4.4,1967,3,6,1967-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.7,-0.6,1967,3,7,1967-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,-2.8,1967,3,8,1967-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.2,-1.1,1967,3,9,1967-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,0.6,1967,3,10,1967-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25,10,1967,3,11,1967-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,7.2,1967,3,12,1967-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,3.9,1967,3,13,1967-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25.6,6.7,1967,3,14,1967-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.9,6.7,1967,3,15,1967-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,-1.7,1967,3,16,1967-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,-3.3,1967,3,17,1967-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,-0.6,-9.4,1967,3,18,1967-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.9,-10,1967,3,19,1967-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,-2.8,1967,3,20,1967-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5,0,1967,3,21,1967-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,-1.7,1967,3,22,1967-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,1.7,1967,3,23,1967-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,1.7,1967,3,24,1967-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,-2.2,1967,3,25,1967-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,1.1,1967,3,26,1967-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,1.7,1967,3,27,1967-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,5,1967,3,28,1967-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,7.2,1967,3,29,1967-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.2,2.2,1967,3,30,1967-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,1.7,1967,3,31,1967-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25,4.4,1967,4,1,1967-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30,7.8,1967,4,2,1967-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30,8.9,1967,4,3,1967-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,1.7,1967,4,4,1967-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,3.3,1967,4,5,1967-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",1,NA,27.2,8.9,1967,4,6,1967-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25.6,8.3,1967,4,7,1967-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,6.1,1967,4,8,1967-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,6.1,1967,4,9,1967-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,6.1,1967,4,10,1967-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,3.3,1967,4,11,1967-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,-0.6,1967,4,12,1967-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,-0.6,1967,4,13,1967-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.8,7.8,1967,4,14,1967-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30.6,17.8,1967,4,15,1967-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30,16.7,1967,4,16,1967-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25.6,7.2,1967,4,17,1967-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,9.4,1967,4,18,1967-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,5,1967,4,19,1967-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,3.3,1967,4,20,1967-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,7.2,1967,4,21,1967-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.8,15,1967,4,22,1967-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.2,6.7,1967,4,23,1967-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,5.6,1967,4,24,1967-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,3.9,1967,4,25,1967-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,2.8,1967,4,26,1967-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,4.4,1967,4,27,1967-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,2.8,1967,4,28,1967-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,6.1,1967,4,29,1967-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.9,5,1967,4,30,1967-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.3,-5,1968,3,1,1968-03-01,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,-1.7,1968,3,2,1968-03-02,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,-8.3,1968,3,3,1968-03-03,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,-3.9,1968,3,4,1968-03-04,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,0.6,1968,3,5,1968-03-05,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,1.7,1968,3,6,1968-03-06,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,-3.3,1968,3,7,1968-03-07,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,-2.8,1968,3,8,1968-03-08,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,2.2,1968,3,9,1968-03-09,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.9,8.3,1968,3,10,1968-03-10,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,6.1,1968,3,11,1968-03-11,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,-0.6,1968,3,12,1968-03-12,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,4.4,-1.1,1968,3,13,1968-03-13,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5.6,-5.6,1968,3,14,1968-03-14,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,-7.2,1968,3,15,1968-03-15,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,0.6,1968,3,16,1968-03-16,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.2,8.9,1968,3,17,1968-03-17,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,5,1968,3,18,1968-03-18,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,8.9,1968,3,19,1968-03-19,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.3,6.7,1968,3,20,1968-03-20,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.3,7.2,1968,3,21,1968-03-21,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,29.4,8.9,1968,3,22,1968-03-22,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,28.3,1.1,1968,3,23,1968-03-23,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,-1.7,1968,3,24,1968-03-24,84
